,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
2691,U001,200769369,DI foundation,2020-05-09 21:56:17.699218750,2020.0,1930825623.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,11840.88,66,,,,25,4,2020,10,5,2020,25,4,2020,19,773,
2692,CA02,100030194,AMAZO us,2020-04-14 03:38:01.250000000,2020.0,2960625368.0,2020-04-01 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-04-02 00:00:00.000000000,CA10,77056.72099999999,66,,,,1,4,2020,12,4,2020,2,4,2020,4,2936,0-15
2693,U001,200592182,DECA corporation,2020-05-05 23:32:03.031250000,2020.0,1930893514.0,2020-05-12 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,43371.8,66,,,,12,5,2020,11,5,2020,1,5,2020,35,728,
2694,U001,200769623,WAL-MAR co,2020-04-26 12:10:39.796875000,2020.0,1930773808.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,23021.05,66,,,,10,4,2020,25,4,2020,10,4,2020,33,3009,0-15
2695,U001,200779051,AFFILI systems,2020-05-07 09:35:23.218750000,2020.0,1930828104.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,21107.8,66,,,,27,4,2020,12,5,2020,27,4,2020,19,35,
2696,U001,200762301,C&S WH us,2020-03-10 23:32:26.093750000,2020.0,1930576772.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAC6,45223.53,66,,,,28,2,2020,14,3,2020,28,2,2020,25,437,
2697,U001,200230690,DECA in,2020-03-15 23:33:42.062500000,2020.0,1930586776.0,2020-03-02 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,456.02,66,,,,2,3,2020,24,3,2020,1,3,2020,37,730,
2698,U001,200794332,COST us,2020-04-04 18:06:33.000000000,2020.0,1930670798.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAAX,12031.14,66,,,,22,3,2020,6,4,2020,22,3,2020,21,625,
2699,CA02,140104440,SO in,2020-03-31 15:16:00.875000000,2020.0,2960620927.0,2020-03-15 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-18 00:00:00.000000000,CA10,188003.389,66,,,,15,3,2020,28,3,2020,18,3,2020,4,2569,0-15
2700,U001,200769623,WAL-MAR corp,2020-04-15 18:20:48.960937500,2020.0,1930719226.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,62361.45,66,,,,31,3,2020,15,4,2020,31,3,2020,33,3010,0-15
2701,U001,200803720,DEC corp,2020-03-15 22:43:37.812500000,2020.0,1930618838.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,194.4,66,,,,7,3,2020,24,3,2020,1,3,2020,37,716,
2702,U001,200769623,WAL-MAR corp,2020-04-18 14:08:15.625000000,2020.0,1930715189.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,5126.33,66,,,,30,3,2020,14,4,2020,30,3,2020,33,3010,0-15
2703,U001,200416837,DEC systems,2020-05-05 16:27:19.187500000,2020.0,1930858908.0,2020-05-05 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,5571.94,66,,,,5,5,2020,11,5,2020,1,5,2020,35,721,
2704,U001,200029010,KROG in,2020-04-13 14:17:10.750000000,2020.0,1930748410.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,115376.57,66,,,,4,4,2020,19,4,2020,4,4,2020,19,1554,
2705,U001,200719300,SYSTEMS ,2020-04-14 06:01:07.812500000,2020.0,1930577270.0,2020-03-06 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-06 00:00:00.000000000,NA32,13227.6,66,,,,6,3,2020,7,4,2020,6,3,2020,12,2936,0-15
2706,U001,200762301,C&S WH ,2020-05-13 07:09:01.765625000,2020.0,1930851105.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAC6,93287.68,66,,,,1,5,2020,16,5,2020,1,5,2020,25,427,
2707,U001,100030964,NATURA llc,2020-04-22 21:49:50.811523438,2020.0,1930764215.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,355.75,66,,,,8,4,2020,23,4,2020,8,4,2020,19,2936,
2708,U001,200769623,WAL-MAR corporation,2020-03-17 19:49:04.217773438,2020.0,1930592706.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,71.11,66,,,,3,3,2020,18,3,2020,3,3,2020,33,3011,
2709,U001,200769623,WAL-MAR ,2020-03-18 13:44:53.406250000,2020.0,1930583363.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,64992.96,66,,,,2,3,2020,17,3,2020,2,3,2020,33,3007,0-15
2710,CA02,140106408,WAL-M corp,2020-04-27 15:59:21.250000000,2020.0,2960626515.0,2020-04-03 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-04-04 00:00:00.000000000,CA10,44234.953,66,,,,3,4,2020,14,4,2020,4,4,2020,4,2999,0-15
2711,U001,200704858,WAKE associates,2020-04-24 04:17:42.156250000,2020.0,1930753104.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,119254.6,66,,,,7,4,2020,22,4,2020,7,4,2020,19,2977,0-15
2712,U001,200803720,DEC ,2020-03-16 12:52:46.000000000,2020.0,1930698376.0,2020-03-25 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM1,5634.76,66,,,,25,3,2020,23,3,2020,16,3,2020,34,713,
2713,U001,200726979,BJ'S  corp,2020-03-28 21:58:38.296875000,2020.0,1930654869.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAA8,1651.86,66,,,,15,3,2020,30,3,2020,15,3,2020,19,314,
2714,U001,200762301,C&S WH corporation,2020-04-28 21:03:13.156250000,2020.0,1930796524.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAC6,87751.66,66,,,,17,4,2020,2,5,2020,17,4,2020,25,431,
2715,U001,200416837,DEC corp,2020-05-05 16:27:19.187500000,2020.0,1930858310.0,2020-05-05 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,5514.22,66,,,,5,5,2020,11,5,2020,1,5,2020,35,716,
2716,U001,200762301,C&S WH trust,2020-03-28 23:49:51.984375000,2020.0,1930653729.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,25736.59,66,,,,16,3,2020,31,3,2020,16,3,2020,25,436,
2717,U001,200759878,SA foundation,2020-05-01 02:23:12.653320312,2020.0,1930788376.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,31061.4,66,,,,16,4,2020,1,5,2020,16,4,2020,33,2397,0-15
2718,CA02,140104423,METRO  co,2020-04-03 06:32:34.968750000,2020.0,2960622635.0,2020-03-19 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,9132.844,66,,,,19,3,2020,30,3,2020,20,3,2020,4,1867,0-15
2719,U001,200793568,SUPE corp,2020-04-09 15:49:23.796875000,2020.0,1930690741.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,58930.49,66,,,,23,3,2020,7,4,2020,23,3,2020,19,2671,0-15
2720,U001,200769623,WAL-MAR systems,2020-04-17 04:53:28.656250000,2020.0,1930710868.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,2747.42,66,,,,29,3,2020,13,4,2020,29,3,2020,33,3015,0-15
2721,U001,200726979,BJ'S  systems,2020-03-14 07:55:12.500000000,2020.0,1930593248.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,371.46,66,,,,3,3,2020,18,3,2020,3,3,2020,19,319,
2722,U001,200782001,GORDO trust,2020-05-05 08:34:19.250000000,2020.0,1930810418.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,39435.7,66,,,,23,4,2020,8,5,2020,23,4,2020,19,1112,
2723,U001,200744019,TARG ,2020-04-09 13:28:14.414062500,2020.0,1930692746.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,36308.73,66,,,,25,3,2020,9,4,2020,25,3,2020,19,2803,0-15
2724,U001,200769623,WAL-MAR trust,2020-04-29 23:28:22.859375000,2020.0,1930777428.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,33738.27,66,,,,12,4,2020,27,4,2020,12,4,2020,33,3016,0-15
2725,U001,200769623,WAL-MAR corp,2020-03-27 18:06:17.134765625,2020.0,1930646258.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,935.7,66,,,,13,3,2020,28,3,2020,13,3,2020,33,3010,
2726,U001,200769623,WAL-MAR in,2020-04-07 01:29:36.960937500,2020.0,1930691758.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,629.67,66,,,,24,3,2020,8,4,2020,24,3,2020,33,3013,
2727,U001,200769623,WAL-MAR in,2020-03-22 01:20:47.562500000,2020.0,1930592685.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,3090.39,66,,,,3,3,2020,18,3,2020,3,3,2020,33,3013,0-15
2728,U001,200759878,SA systems,2020-03-16 00:21:20.000000000,2020.0,1930583811.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,28547.47,66,,,,2,3,2020,17,3,2020,2,3,2020,33,2400,
2729,U001,200769623,WAL-MAR trust,2020-04-05 23:17:07.640625000,2020.0,1930658253.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,19739.03,66,,,,19,3,2020,3,4,2020,19,3,2020,33,3016,0-15
2730,U001,200707741,SMART &  us,2020-03-23 12:17:28.468750000,2020.0,1930643509.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,72278.05,66,,,,13,3,2020,28,3,2020,13,3,2020,19,2540,
2731,U001,200741831,SUPE llc,2020-04-24 00:11:28.875000000,2020.0,1930759682.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,15310.59,66,,,,7,4,2020,22,4,2020,7,4,2020,19,2675,0-15
2732,U001,200762301,C&S WH ,2020-04-16 08:38:45.687500000,2020.0,1930752848.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,93720.29,66,,,,4,4,2020,19,4,2020,4,4,2020,25,427,
2733,U001,200779906,BOZZU trust,2020-05-19 22:06:11.937500000,2020.0,1930659143.0,2020-03-17 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAGD,10607.02,66,,,,17,3,2020,21,5,2020,17,3,2020,32,344,
2734,U001,200122145,G & C  co,2020-03-26 08:54:30.875000000,2020.0,1930604295.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,42526.72,66,,,,5,3,2020,20,3,2020,5,3,2020,19,2936,0-15
2735,CA02,140104240,FEDER co,2020-04-22 21:35:05.160156250,2020.0,2960626777.0,2020-04-05 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-13 00:00:00.000000000,CA10,38655.386,66,,,,5,4,2020,23,4,2020,13,4,2020,4,931,
2736,U001,200744019,TARG associates,2020-05-24 22:44:51.265625000,2020.0,1930877866.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,1937.71,66,,,,8,5,2020,23,5,2020,8,5,2020,19,2804,0-15
2737,U001,200761734,H E BUT corporation,2020-04-13 22:25:24.968750000,2020.0,1930731987.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,14239.22,66,,,,3,4,2020,18,4,2020,3,4,2020,19,1170,
2738,U001,200769623,WAL-MAR foundation,2020-04-29 18:19:44.890625000,2020.0,1930774950.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,26577.99,66,,,,12,4,2020,27,4,2020,12,4,2020,33,3012,0-15
2739,CA02,140104440,SO us,2020-03-15 14:45:49.375000000,2020.0,2960616930.0,2020-02-27 00:00:00.000000000,2020-03-08 00:00:00.000000000,2020-02-27 00:00:00.000000000,CA10,52099.348,66,,,,27,2,2020,8,3,2020,27,2,2020,4,2573,0-15
2740,U001,200769623,WAL-MAR foundation,2020-04-15 10:54:11.109375000,2020.0,1930712126.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,1223.89,66,,,,29,3,2020,13,4,2020,29,3,2020,33,3012,0-15
2741,U001,200729942,SA corp,2020-04-30 02:56:07.125000000,2020.0,1930785029.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,10437.2,66,,,,14,4,2020,29,4,2020,14,4,2020,19,2395,0-15
2742,U001,200741174,M B  trust,2020-03-22 10:01:08.476562500,2020.0,1930604750.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,4899.33,66,,,,6,3,2020,21,3,2020,6,3,2020,19,1693,0-15
2743,U001,200772670,ASSOCIAT trust,2020-04-26 13:33:14.937500000,2020.0,1930779254.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAU5,71906.19,66,,,,13,4,2020,28,4,2020,13,4,2020,47,182,
2744,U001,200881076,ALBERT systems,2020-04-30 12:46:52.500000000,2020.0,1930776697.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAA8,42967.49,66,,,,11,4,2020,26,4,2020,11,4,2020,19,81,0-15
2745,U001,200769623,WAL-MAR associates,2020-04-22 11:23:27.875000000,2020.0,1930744166.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,29931.45,66,,,,4,4,2020,19,4,2020,4,4,2020,33,3008,0-15
2746,U001,200418007,AM foundation,2020-03-15 13:37:07.968750000,2020.0,1930577595.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,68357.55,66,,,,28,2,2020,14,3,2020,28,2,2020,19,96,0-15
2747,U001,200772670,ASSOCIAT ,2020-05-11 19:48:49.578125000,2020.0,1930833538.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAU5,90146.67,66,,,,28,4,2020,13,5,2020,28,4,2020,47,173,
2748,U001,200726979,BJ'S  corp,2020-04-03 10:21:59.875000000,2020.0,1930691891.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,577.57,66,,,,24,3,2020,8,4,2020,24,3,2020,19,314,
2749,U001,200739534,OK ,2020-04-06 14:35:21.570312500,2020.0,1930691555.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,2575.55,66,,,,24,3,2020,8,4,2020,24,3,2020,19,2009,
2750,U001,200762301,C&S WH us,2020-05-14 08:47:58.625000000,2020.0,1930646577.0,2020-03-12 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAGD,14148.22,66,,,,12,3,2020,16,5,2020,12,3,2020,32,437,
2751,U001,200726979,BJ'S  corp,2020-03-23 08:14:06.812500000,2020.0,1930641522.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,130.04,66,,,,12,3,2020,27,3,2020,12,3,2020,19,314,
2752,U001,200769623,WAL-MAR corporation,2020-04-21 18:12:02.000000000,2020.0,1930740959.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,34402.01,66,,,,4,4,2020,19,4,2020,4,4,2020,33,3011,0-15
2753,U001,200735528,ASSOCIA ,2020-04-23 17:39:33.281250000,2020.0,1930748813.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,70957.29,66,,,,6,4,2020,21,4,2020,6,4,2020,19,164,0-15
2754,CA02,140104429,COSTCO systems,2020-05-19 03:12:02.062500000,2020.0,2960632058.0,2020-05-06 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-06 00:00:00.000000000,CA10,28882.293999999998,66,,,,6,5,2020,16,5,2020,6,5,2020,4,634,0-15
2755,U001,200769623,WAL-MAR corporation,2020-03-24 22:19:43.218750000,2020.0,1930610459.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,2899.4,66,,,,6,3,2020,21,3,2020,6,3,2020,33,3011,0-15
2756,U001,200769623,WAL-MAR corporation,2020-05-05 19:14:30.898437500,2020.0,1930802249.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAH4,56673.77,66,,,,20,4,2020,5,5,2020,20,4,2020,33,3011,0-15
2757,U001,200780383,MEIJ trust,2020-04-03 15:07:28.937500000,2020.0,1930686248.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,139381.63,66,,,,23,3,2020,7,4,2020,23,3,2020,19,1850,
2758,CA02,140104249,SOB foundation,2020-04-07 17:02:29.343750000,2020.0,2960619792.0,2020-03-15 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,83697.285,66,,,,15,3,2020,2,4,2020,23,3,2020,4,2579,0-15
2759,U001,200769623,WAL-MAR trust,2020-04-26 19:43:57.687500000,2020.0,1930751718.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,8949.7,66,,,,7,4,2020,22,4,2020,7,4,2020,33,3016,0-15
2760,U001,200769623,WAL-MAR corp,2020-04-10 16:23:03.937500000,2020.0,1930681316.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,14424.91,66,,,,22,3,2020,6,4,2020,22,3,2020,33,3010,0-15
2761,CA02,140106408,WAL-M co,2020-04-10 03:30:08.000000000,2020.0,2960621960.0,2020-03-19 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-19 00:00:00.000000000,CA10,66373.356,66,,,,19,3,2020,29,3,2020,19,3,2020,4,2998,0-15
2762,U001,200776463,KROGE systems,2020-04-19 02:27:45.531250000,2020.0,1930765489.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,51637.05,66,,,,8,4,2020,23,4,2020,8,4,2020,19,1567,
2763,CA02,140106408,WAL-M llc,2020-04-02 05:28:47.125000000,2020.0,2960618045.0,2020-03-09 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-09 00:00:00.000000000,CA10,40483.687999999995,66,,,,9,3,2020,19,3,2020,9,3,2020,4,3003,0-15
2764,U001,200762301,C&S WH ,2020-04-16 04:57:54.187500000,2020.0,1930746183.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,58979.43,66,,,,4,4,2020,19,4,2020,4,4,2020,25,427,
2765,U001,200769623,WAL-MAR systems,2020-03-26 00:12:18.734375000,2020.0,1930622074.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,29996.18,66,,,,8,3,2020,23,3,2020,8,3,2020,33,3015,0-15
2766,U001,200769623,WAL-MAR us,2020-04-01 19:38:49.500000000,2020.0,1930637664.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,9576.77,66,,,,13,3,2020,28,3,2020,13,3,2020,33,3017,0-15
2767,U001,200705372,FR corp,2020-04-23 23:38:07.125000000,2020.0,1930777519.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,48328.37,66,,,,13,4,2020,28,4,2020,13,4,2020,19,996,
2768,U001,200076137,OLLIE in,2020-03-25 16:53:10.250000000,2020.0,1930624969.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,49478.4,66,,,,13,3,2020,28,3,2020,13,3,2020,19,2025,
2769,U001,200920735,ALBERT us,2020-05-03 21:05:13.062500000,2020.0,1930800206.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,66055.08,66,,,,17,4,2020,2,5,2020,17,4,2020,19,83,0-15
2770,U001,200769623,WAL-MAR us,2020-04-18 01:10:33.223144531,2020.0,1930738277.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,175.17,66,,,,3,4,2020,18,4,2020,3,4,2020,33,3017,0-15
2771,U001,200775094,SAVE M corp,2020-05-10 19:08:55.718750000,2020.0,1930846983.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,87326.03,66,,,,1,5,2020,16,5,2020,1,5,2020,19,2426,
2772,U001,200726979,BJ'S  associates,2020-04-23 16:27:48.875000000,2020.0,1930793136.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,199.08,66,,,,16,4,2020,1,5,2020,16,4,2020,19,312,
2773,U001,200794332,COST us,2020-03-12 03:16:42.437500000,2020.0,1930584773.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAAX,49209.72,66,,,,2,3,2020,17,3,2020,2,3,2020,21,625,
2774,U001,200793568,SUPE corp,2020-04-15 21:53:15.656250000,2020.0,1930714520.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,16610.79,66,,,,27,3,2020,11,4,2020,27,3,2020,19,2671,0-15
2775,U001,102,KRAFT  llc,2020-04-25 13:37:26.750000000,2020.0,1930651630.0,2020-03-15 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAG2,48795.6,66,,,,15,3,2020,19,4,2020,15,3,2020,31,1515,0-15
2776,U001,200772670,ASSOCIAT us,2020-04-01 13:20:31.898437500,2020.0,1930671016.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAU5,49964.26,66,,,,19,3,2020,3,4,2020,19,3,2020,47,183,
2777,U001,200769623,WAL-MAR in,2020-03-31 21:57:51.468750000,2020.0,1930652573.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,54535.15,66,,,,16,3,2020,31,3,2020,16,3,2020,33,3013,0-15
2778,U001,200776463,KROGE ,2020-04-02 03:41:17.875000000,2020.0,1930687531.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,104576.02,66,,,,22,3,2020,6,4,2020,22,3,2020,19,1559,
2779,U001,200714710,SYSCO  ,2020-04-26 13:24:23.445312500,2020.0,1930781871.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,59846.18,66,,,,13,4,2020,28,4,2020,13,4,2020,19,2733,
2780,U001,200764795,SYSCO  systems,2020-03-18 05:40:04.568359375,2020.0,1930584078.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,33182.92,66,,,,3,3,2020,18,3,2020,3,3,2020,19,2741,0-15
2781,U001,200772670,ASSOCIAT systems,2020-04-05 14:20:42.882812500,2020.0,1930684222.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAU5,29562.38,66,,,,21,3,2020,5,4,2020,21,3,2020,47,181,0-15
2782,U001,200705742,DOT foundation,2020-03-08 03:02:01.593750000,2020.0,1930582253.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,5228.8,66,,,,28,2,2020,14,3,2020,28,2,2020,19,839,
2783,U001,200726979,BJ'S  co,2020-03-29 01:56:25.937500000,2020.0,1930664154.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,521.04,66,,,,18,3,2020,2,4,2020,18,3,2020,19,313,
2784,U001,200769623,WAL-MAR trust,2020-03-28 12:06:37.062500000,2020.0,1930623840.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,8787.87,66,,,,10,3,2020,25,3,2020,10,3,2020,33,3016,0-15
2785,U001,200769623,WAL-MAR us,2020-05-01 05:56:04.490234375,2020.0,1930790975.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,12638.82,66,,,,16,4,2020,1,5,2020,16,4,2020,33,3017,0-15
2786,U001,200769623,WAL-MAR co,2020-05-13 16:38:22.250000000,2020.0,1930820188.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAH4,15946.04,66,,,,24,4,2020,9,5,2020,24,4,2020,33,3009,0-15
